Player,Age,90s,mv,DF,FW,GK,MF,Tack Tkl,Tack TklW,Tack Def 3rd,Tack Mid 3rd,Tack Att 3rd,Vs D Tkl,Vs D Att,Vs D Tkl%,Vs D Past,Pres Press,Pres Succ,Pres %,Pres Def 3rd,Pres Mid 3rd,Pres Att 3rd,Bloc Blocks,Bloc Sh,Bloc ShSv,Bloc Pass,Int,Tkl+Int,Clr,Err,Tota Cmp,Tota Att,Tota Cmp%,Tota TotDist,Tota PrgDist,Shor Cmp,Shor Att,Shor Cmp%,Medi Cmp,Medi Att,Medi Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Gls,Stan Sh,Stan SoT,Stan SoT%,Stan Sh/90,Stan SoT/90,Stan G/Sh,Stan G/SoT,Stan Dist,Stan FK,Perf PK,Perf PKatt_x,Expe xG,Expe npxG,Expe npxG/Sh,Expe G-xG,Expe np:G-xG,Play MP,Play Starts,Play Min,Perf GA,Perf GA90,Perf SoTA,Perf Saves,Perf Save%,W,D,L,Perf CS,Perf CS%,Perf PKatt_y,Pena PKA,Pena PKsv,Pena PKm,Pena Save%
d8931174,27,5.0,45000000,1,0,0,0,1.2,0.8,0.8,0.2,0.2,0.6,1.6,37.5,1.0,7.8,3.2,41.0,3.4,3.4,1.0,1.6,1.0,0.0,0.6,0.8,2.0,2.8,0.0,58.2,67.0,86.9,1277.8,415.0,15.6,17.6,88.6,31.6,33.6,94.0,10.4,14.2,14.64,0.0,0.02,-0.02,0.4,4.8,0.2,0.0,3.4,0.0,0.6,0.0,0.0,0.6,0.0,0.0,,9.0,0.0,0.0,0.0,0.04,0.04,0.08,-0.04,-0.04,,,,,,,,,,,,,,,,,,
892d5bb1,29,9.0,42000000,0,1,0,1,1.78,1.11,0.22,0.78,0.78,0.44,2.11,21.1,1.67,18.67,4.78,25.6,2.67,7.67,8.33,0.89,0.22,0.0,0.67,0.67,2.44,0.44,0.0,39.56,49.56,79.8,645.89,159.22,21.33,23.67,90.1,13.44,16.33,82.3,3.89,6.44,6.7,0.22,0.18,0.04,2.11,1.56,2.11,0.11,3.56,0.44,2.78,1.11,40.0,2.77,1.11,0.12,0.3,15.6,0.11,0.11,0.11,0.5,0.41,0.15,-0.06,-0.08,,,,,,,,,,,,,,,,,,
73fc8cc3,29,1.0,1200000,0,1,0,1,2.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,11.0,4.0,36.4,1.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,38.0,48.0,79.2,662.0,196.0,21.0,21.0,100.0,12.0,14.0,85.7,5.0,13.0,38.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,4.0,1.0,25.0,4.14,1.03,0.0,0.0,18.8,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2,,,,,,,,,,,,,,,,,,
6853490f,23,2.7,22000000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,14.44,2.22,15.4,2.96,7.78,3.7,0.74,0.0,0.0,0.74,0.0,0.0,0.0,0.0,35.19,41.48,84.8,550.0,167.78,18.15,19.63,92.5,14.81,15.56,95.2,1.85,4.81,14.26,0.0,0.07,-0.07,0.74,1.48,2.22,0.37,5.56,0.0,2.59,0.74,28.6,2.6,0.74,0.0,0.0,22.9,0.0,0.0,0.0,0.11,0.11,0.04,-0.11,-0.11,,,,,,,,,,,,,,,,,,
48d5bd33,27,1.5,30000000,0,0,0,1,2.67,2.0,0.67,1.33,0.67,1.33,4.0,33.3,2.67,28.0,6.0,21.4,4.67,16.0,7.33,1.33,0.0,0.0,1.33,2.0,4.67,0.0,0.0,46.0,59.33,77.5,1018.67,462.67,20.67,23.33,88.6,14.67,17.33,84.6,10.67,16.67,42.67,0.0,0.73,-0.73,3.33,7.33,3.33,0.0,10.67,0.0,3.33,1.33,40.0,3.31,1.32,0.0,0.0,24.9,0.0,0.0,0.0,0.13,0.13,0.04,-0.13,-0.13,,,,,,,,,,,,,,,,,,
e27fdbca,26,8.3,7000000,1,0,0,0,1.81,0.72,0.84,0.84,0.12,0.6,1.57,38.5,0.96,12.29,3.37,27.5,5.78,5.18,1.33,2.53,0.24,0.0,2.29,1.08,2.89,2.65,0.0,41.81,51.81,80.7,649.04,240.0,25.54,28.07,91.0,11.93,14.22,83.9,3.49,6.51,6.47,0.12,0.11,0.01,0.84,1.81,0.72,0.36,2.05,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
1d2d5cc8,35,6.0,2000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,41.5,68.7,724.5,391.67,7.5,7.5,100.0,13.83,14.0,98.8,7.17,20.0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,6.0,540.0,2.17,2.17,4.33,2.67,57.7,0.17,0.0,0.83,0.0,0.0,0.33,0.33,0.0,0.0,0.0
c691bfe2,28,7.9,85000000,0,1,0,0,1.01,0.63,0.51,0.13,0.38,0.25,0.89,28.6,0.63,15.19,4.68,30.8,2.15,5.7,7.34,0.89,0.0,0.0,0.89,0.63,1.65,0.25,0.0,22.15,30.0,73.8,387.09,94.3,10.51,13.16,79.8,8.1,10.25,79.0,2.66,4.3,7.82,0.13,0.11,0.01,0.63,1.9,1.14,0.13,2.91,0.38,2.03,0.89,43.8,2.02,0.88,0.19,0.43,13.7,0.0,0.0,0.0,0.33,0.33,0.16,0.05,0.05,,,,,,,,,,,,,,,,,,
e54a9890,22,0.9,12000000,1,0,0,0,2.22,1.11,1.11,1.11,0.0,1.11,2.22,50.0,1.11,16.67,4.44,26.7,4.44,11.11,1.11,3.33,0.0,0.0,3.33,0.0,2.22,2.22,0.0,40.0,54.44,73.5,788.89,275.56,16.67,18.89,88.2,16.67,21.11,78.9,6.67,14.44,51.33,0.0,0.11,-0.11,2.22,4.44,0.0,0.0,3.33,0.0,1.11,0.0,0.0,1.08,0.0,0.0,,28.2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,
603116a7,32,1.8,7500000,1,0,0,0,2.78,2.22,0.0,1.67,1.11,2.22,2.22,100.0,0.0,18.89,5.56,29.4,5.56,6.67,6.67,1.11,0.0,0.0,1.11,0.0,2.78,0.56,0.0,53.89,67.78,79.5,972.22,298.33,30.0,33.89,88.5,16.67,20.56,81.1,6.67,12.22,30.28,0.56,0.06,0.5,1.67,4.44,4.44,0.56,7.78,0.0,0.56,0.0,0.0,0.54,0.0,0.0,,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,
853b7c48,32,9.3,9000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,23.76,41.61,57.1,807.31,517.2,3.44,3.44,100.0,8.82,9.03,97.6,11.4,29.03,4.23,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,9.0,840.0,0.97,0.96,3.76,2.8,77.1,0.54,0.11,0.32,0.54,55.6,0.22,0.11,0.0,0.11,0.0
05a84d52,29,8.2,10000000,0,1,0,0,1.22,0.98,0.37,0.61,0.24,0.37,0.61,60.0,0.24,15.0,4.39,29.3,2.32,7.8,4.88,1.22,0.12,0.0,1.1,0.24,1.46,1.59,0.0,9.15,14.63,62.5,125.24,24.76,5.61,7.32,76.7,3.05,4.76,64.1,0.12,0.61,2.44,0.12,0.04,0.09,0.24,0.24,0.24,0.0,0.85,0.24,1.71,1.1,64.3,1.7,1.09,0.14,0.22,15.2,0.0,0.0,0.0,0.29,0.29,0.17,-0.05,-0.05,,,,,,,,,,,,,,,,,,
f0da930c,25,3.7,60000000,1,0,0,0,1.89,1.35,1.62,0.27,0.0,0.81,1.35,60.0,0.54,7.57,1.35,17.9,5.14,2.16,0.27,1.35,0.27,0.0,1.08,0.54,2.43,5.68,0.0,55.14,60.0,91.9,1169.73,407.03,17.84,18.92,94.3,28.11,29.46,95.4,8.65,11.08,21.08,0.0,0.0,0.0,0.0,5.41,0.0,0.0,2.97,0.27,1.35,0.27,20.0,1.34,0.27,0.2,1.0,11.7,0.0,0.0,0.0,0.05,0.05,0.03,0.22,0.22,,,,,,,,,,,,,,,,,,
5c4dc0ff,26,1.2,10000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,10.83,2.5,23.1,0.0,4.17,6.67,0.83,0.0,0.0,0.83,0.0,0.0,0.0,0.0,13.33,17.5,76.2,188.33,19.17,9.17,11.67,78.6,3.33,4.17,80.0,0.83,0.83,83.33,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,2.5,1.67,66.7,2.5,1.67,0.0,0.0,13.1,0.0,0.0,0.0,0.17,0.17,0.05,-0.17,-0.17,,,,,,,,,,,,,,,,,,
a3b0ed18,34,6.0,1000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.17,33.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.17,75.3,1006.17,666.83,4.83,4.83,100.0,12.83,12.83,100.0,13.33,23.5,9.45,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,6.0,540.0,1.83,1.83,5.5,3.83,66.7,0.0,0.5,0.5,0.17,16.7,0.0,0.0,0.0,0.0,
82a39b66,20,0.9,4000000,0,1,0,1,2.22,2.22,1.11,0.0,1.11,1.11,2.22,50.0,1.11,20.0,1.11,5.6,1.11,7.78,11.11,2.22,0.0,0.0,2.22,3.33,5.56,0.0,0.0,18.89,28.89,65.4,328.89,105.56,10.0,18.89,52.9,6.67,7.78,85.7,2.22,2.22,111.11,0.0,0.0,0.0,1.11,3.33,1.11,0.0,3.33,0.0,1.11,0.0,0.0,1.08,0.0,0.0,,19.9,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,
c864997f,26,0.0,700000,0,1,0,0,,,,,,,,,,inf,inf,100.0,,inf,,,,,,,,,,inf,inf,50.0,inf,inf,inf,inf,50.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9139bb12,32,4.7,5000000,0,0,0,1,1.7,1.28,1.06,0.64,0.0,0.85,1.7,50.0,0.85,16.17,4.89,30.3,7.23,7.66,1.28,0.43,0.21,0.0,0.21,0.0,1.7,0.64,0.21,44.26,48.51,91.2,771.28,160.21,20.21,21.28,95.0,19.36,20.0,96.8,3.62,5.53,13.91,0.0,0.02,-0.02,0.85,2.34,0.64,0.0,2.77,0.0,0.64,0.21,33.3,0.63,0.21,0.0,0.0,16.9,0.0,0.0,0.0,0.13,0.13,0.19,-0.13,-0.13,,,,,,,,,,,,,,,,,,
d5f2f82b,26,9.1,75000000,1,0,0,1,1.98,1.21,1.1,0.77,0.11,0.88,1.54,57.1,0.66,10.66,3.85,36.1,3.85,5.71,1.1,2.97,1.1,0.0,1.87,1.54,3.52,3.85,0.0,56.15,63.41,88.6,1135.05,398.68,19.01,20.44,93.0,27.58,29.23,94.4,8.79,11.98,8.07,0.0,0.0,0.0,0.11,4.84,0.44,0.11,4.84,0.33,0.88,0.33,37.5,0.88,0.33,0.38,1.0,8.6,0.0,0.0,0.0,0.26,0.26,0.31,0.07,0.07,,,,,,,,,,,,,,,,,,
8b788c01,24,4.7,45000000,0,1,0,0,0.43,0.21,0.0,0.21,0.21,0.0,0.21,0.0,0.21,12.13,3.83,31.6,1.7,5.32,5.11,0.64,0.0,0.0,0.64,0.64,1.06,0.64,0.0,26.38,32.77,80.5,396.6,95.11,15.53,18.94,82.0,7.66,9.36,81.8,1.7,1.7,21.28,0.21,0.19,0.02,0.85,2.34,0.85,0.21,2.77,0.43,1.49,0.43,28.6,1.48,0.42,0.14,0.5,15.2,0.0,0.21,0.21,0.43,0.26,0.18,0.0,-0.04,,,,,,,,,,,,,,,,,,
468fdbad,30,1.0,2500000,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,6.0,26.1,6.0,15.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,34.0,37.0,91.9,566.0,146.0,14.0,16.0,87.5,16.0,17.0,94.1,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
7f97771d,31,2.1,5000000,0,0,0,1,1.43,0.95,0.95,0.48,0.0,0.48,0.95,50.0,0.48,16.19,4.76,29.4,6.19,9.05,0.95,2.86,0.95,0.0,1.9,1.43,2.86,2.86,0.0,52.38,59.05,88.7,975.71,155.71,21.43,24.29,88.2,20.95,22.38,93.6,8.1,10.0,38.57,0.95,0.05,0.9,0.95,2.86,0.0,0.0,1.9,0.0,0.48,0.0,0.0,0.47,0.0,0.0,,6.0,0.0,0.0,0.0,0.14,0.14,0.27,-0.14,-0.14,,,,,,,,,,,,,,,,,,
f7036e1c,22,4.5,80000000,0,1,0,0,0.22,0.0,0.0,0.0,0.22,0.0,0.67,0.0,0.67,13.33,3.78,28.3,1.11,5.33,6.89,1.33,0.0,0.0,1.33,0.89,1.11,0.22,0.0,11.33,16.0,70.8,182.44,39.11,6.89,8.44,81.6,3.56,4.89,72.7,0.89,1.56,12.69,0.22,0.09,0.13,1.11,1.78,0.44,0.0,1.78,0.22,4.22,1.11,26.3,4.22,1.11,0.05,0.2,11.9,0.0,0.0,0.0,0.56,0.56,0.14,-0.33,-0.33,,,,,,,,,,,,,,,,,,
bac46a10,22,3.3,23000000,1,0,0,0,2.42,1.52,2.12,0.3,0.0,1.52,2.42,62.5,0.91,14.55,6.97,47.9,6.67,6.97,0.91,0.91,0.61,0.0,0.3,2.12,4.55,7.58,0.3,63.64,77.58,82.0,1306.06,392.12,18.79,20.0,93.9,36.97,41.52,89.1,7.88,14.55,16.42,0.0,0.0,0.0,0.3,3.33,0.0,0.0,3.64,0.0,0.61,0.3,50.0,0.6,0.3,0.0,0.0,19.5,0.0,0.0,0.0,0.06,0.06,0.08,-0.06,-0.06,,,,,,,,,,,,,,,,,,
f3945e07,23,1.1,6000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.91,20.0,3.64,18.2,5.45,7.27,7.27,1.82,0.0,0.0,1.82,2.73,2.73,6.36,0.0,14.55,19.09,76.2,180.0,30.0,10.0,10.91,91.7,2.73,4.55,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.91,0.0,2.73,0.91,33.3,2.62,0.87,0.0,0.0,18.8,0.0,0.0,0.0,0.09,0.09,0.04,-0.09,-0.09,,,,,,,,,,,,,,,,,,
675b0427,32,5.0,1200000,1,0,0,0,1.4,0.4,0.6,0.6,0.2,0.4,0.6,66.7,0.2,5.0,2.2,44.0,2.4,2.2,0.4,2.0,1.2,0.0,0.8,1.8,3.2,4.8,0.0,27.0,35.4,76.3,651.8,270.2,6.2,6.8,91.2,13.0,15.8,82.3,7.8,12.6,12.38,0.2,0.08,0.12,0.2,1.4,0.0,0.0,1.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,16.5,0.0,0.0,0.0,0.06,0.06,0.05,-0.06,-0.06,,,,,,,,,,,,,,,,,,
d4535821,27,8.0,10000000,1,0,0,0,1.5,1.0,1.0,0.5,0.0,0.62,1.12,55.6,0.5,7.5,2.25,30.0,4.62,2.12,0.75,1.38,0.0,0.0,1.38,1.62,3.12,2.12,0.0,31.0,36.12,85.8,524.0,183.62,16.62,18.88,88.1,10.75,12.12,88.7,3.38,4.38,9.64,0.12,0.09,0.04,1.12,1.38,0.5,0.38,1.75,0.0,0.25,0.12,50.0,0.25,0.12,0.0,0.0,16.0,0.0,0.0,0.0,0.01,0.01,0.05,-0.01,-0.01,,,,,,,,,,,,,,,,,,
9d689a5b,26,3.2,6000000,0,1,0,1,3.12,2.5,0.31,2.5,0.31,0.94,2.5,37.5,1.56,23.44,4.69,20.0,6.25,12.5,4.69,1.88,0.0,0.0,1.88,1.25,4.38,0.94,0.0,20.62,30.62,67.3,340.62,86.25,11.25,14.69,76.6,7.5,10.31,72.7,1.88,4.06,14.44,0.0,0.16,-0.16,1.25,0.94,0.94,0.94,0.94,0.0,0.62,0.0,0.0,0.63,0.0,0.0,,19.1,0.0,0.0,0.0,0.09,0.09,0.15,-0.09,-0.09,,,,,,,,,,,,,,,,,,
55abe554,27,5.9,10000000,1,0,0,0,1.86,1.36,1.19,0.68,0.0,1.02,1.36,75.0,0.34,12.2,3.73,30.6,6.44,5.08,0.68,1.19,0.51,0.0,0.68,2.03,3.9,1.19,0.0,52.03,63.22,82.3,947.8,266.1,22.71,25.42,89.3,23.9,26.27,91.0,5.08,9.15,9.42,0.0,0.02,-0.02,0.34,3.73,0.68,0.17,3.9,0.0,0.34,0.0,0.0,0.34,0.0,0.0,,6.0,0.0,0.0,0.0,0.05,0.05,0.16,-0.05,-0.05,,,,,,,,,,,,,,,,,,
29733c72,32,0.7,4000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,8.57,4.29,50.0,0.0,4.29,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,38.57,41.43,93.1,494.29,58.57,27.14,27.14,100.0,8.57,10.0,85.7,1.43,1.43,142.86,0.0,0.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
eb7822d7,31,2.5,8000000,1,0,0,1,2.0,2.0,0.4,1.6,0.0,0.8,1.2,66.7,0.4,13.2,4.4,33.3,4.0,7.6,1.6,0.8,0.4,0.0,0.4,2.4,4.4,1.6,0.0,75.6,84.8,89.2,1391.6,430.4,28.8,31.6,91.1,38.0,41.2,92.2,7.6,10.4,29.24,0.0,0.0,0.0,0.0,9.2,0.0,0.0,9.2,0.0,0.4,0.0,0.0,0.41,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,
b217ef29,28,1.9,18000000,1,0,0,0,2.11,1.58,1.05,1.05,0.0,1.58,2.11,75.0,0.53,9.47,4.21,44.4,4.21,3.68,1.58,0.53,0.0,0.0,0.53,1.05,3.16,3.68,0.0,55.26,64.74,85.4,1403.16,356.84,8.95,11.58,77.3,31.05,32.63,95.2,14.74,20.0,38.79,0.0,0.0,0.0,0.0,4.74,0.0,0.0,4.21,0.0,0.53,0.0,0.0,0.52,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,
1adcf39e,24,3.3,11000000,1,0,0,0,2.73,1.82,2.12,0.61,0.0,0.61,2.42,25.0,1.82,11.52,3.33,28.9,6.06,4.24,1.21,1.52,0.3,0.0,1.21,2.12,4.85,4.24,0.3,43.94,55.45,79.2,798.79,234.55,15.15,16.97,89.3,24.55,27.27,90.0,3.94,8.48,14.06,0.0,0.06,-0.06,0.61,0.91,0.61,0.0,2.73,0.0,0.3,0.3,100.0,0.3,0.3,0.0,0.0,8.0,0.0,0.0,0.0,0.06,0.06,0.15,-0.06,-0.06,,,,,,,,,,,,,,,,,,
0e6bc38c,31,4.3,3500000,0,1,0,0,1.16,0.7,0.47,0.23,0.47,0.0,0.0,,0.0,16.98,4.88,28.8,1.4,5.58,10.0,0.93,0.23,0.0,0.7,0.0,1.16,0.23,0.0,12.33,15.12,81.5,173.02,17.21,6.51,7.91,82.4,4.42,4.88,90.5,0.47,0.7,15.51,0.0,0.07,-0.07,0.93,0.47,0.0,0.0,0.23,0.93,2.79,1.63,58.3,2.82,1.64,0.33,0.57,12.0,0.0,0.0,0.0,0.47,0.47,0.17,0.47,0.47,,,,,,,,,,,,,,,,,,
005ca692,23,4.1,7000000,0,0,0,1,0.49,0.24,0.24,0.0,0.24,0.0,0.24,0.0,0.24,10.24,3.17,31.0,5.12,4.15,0.98,1.22,0.0,0.0,1.22,0.98,1.46,2.44,0.0,46.59,51.95,89.7,961.46,200.24,16.83,17.8,94.5,20.98,23.17,90.5,8.29,10.24,19.76,0.24,0.17,0.07,1.22,2.44,0.24,0.0,1.95,0.0,0.49,0.0,0.0,0.49,0.0,0.0,,20.7,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,,,,,,,,,,,,,,,,,,
b74277a0,22,5.3,17000000,1,0,0,0,3.96,2.64,2.26,1.32,0.38,0.94,2.64,35.7,1.7,18.49,5.85,31.6,9.43,6.98,2.08,3.58,0.75,0.19,2.83,1.32,5.28,3.58,0.0,49.43,62.83,78.7,960.0,418.11,18.3,20.75,88.2,24.53,30.94,79.3,6.23,10.0,11.75,0.0,0.06,-0.06,0.57,5.09,0.75,0.38,8.3,0.19,1.7,0.75,44.4,1.7,0.75,0.11,0.25,22.0,0.0,0.0,0.0,0.09,0.09,0.05,0.09,0.09,,,,,,,,,,,,,,,,,,
42fd9c7f,21,10.0,160000000,0,1,0,0,0.2,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.6,9.5,2.5,26.3,1.5,3.9,4.1,0.1,0.0,0.0,0.1,0.4,0.6,0.4,0.0,21.3,28.0,76.1,312.7,66.3,11.9,14.4,82.6,7.9,10.2,77.5,0.9,1.2,7.5,0.3,0.35,-0.05,1.9,0.8,1.1,0.1,2.2,0.8,2.9,1.2,41.4,2.9,1.2,0.21,0.5,15.4,0.0,0.2,0.2,0.61,0.46,0.16,0.19,0.14,,,,,,,,,,,,,,,,,,
e76cb9cc,25,10.3,16000000,1,0,0,0,1.36,0.78,1.26,0.1,0.0,0.39,0.49,80.0,0.1,5.05,2.04,40.4,3.4,1.65,0.0,1.84,1.36,0.1,0.49,0.87,2.23,6.6,0.1,31.07,35.63,87.2,733.11,223.4,7.09,7.77,91.3,15.05,16.41,91.7,8.54,10.39,7.98,0.0,0.0,0.0,0.1,1.17,0.19,0.0,2.33,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
01c3aff5,21,4.5,25000000,0,0,0,1,2.44,2.22,1.33,0.89,0.22,0.89,2.44,36.4,1.56,23.11,5.56,24.0,6.67,10.44,6.0,1.78,0.44,0.0,1.33,0.44,2.89,0.89,0.0,30.89,38.89,79.4,484.44,94.44,17.56,20.22,86.8,11.11,13.78,80.6,1.56,2.67,12.96,0.0,0.04,-0.04,1.11,2.67,0.44,0.0,2.44,0.22,1.11,0.67,60.0,1.12,0.67,0.2,0.33,13.7,0.0,0.0,0.0,0.16,0.16,0.14,0.07,0.07,,,,,,,,,,,,,,,,,,
d93c2511,23,3.8,35000000,0,0,0,1,2.89,1.58,0.79,1.84,0.26,0.79,2.89,27.3,2.11,20.79,7.11,34.2,6.32,12.63,1.84,1.58,0.0,0.0,1.58,0.79,3.68,1.58,0.0,39.21,46.05,85.1,728.42,193.42,17.63,18.68,94.4,16.32,19.47,83.8,5.26,6.84,20.24,0.0,0.03,-0.03,1.05,4.74,0.0,0.0,2.89,0.0,1.58,0.53,33.3,1.57,0.52,0.0,0.0,13.7,0.0,0.0,0.0,0.08,0.08,0.04,-0.08,-0.08,,,,,,,,,,,,,,,,,,
0a6dbbf7,27,2.0,7000000,1,0,0,0,3.0,1.5,2.5,0.5,0.0,1.0,2.0,50.0,1.0,11.5,4.0,34.8,7.5,4.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,23.5,27.0,87.0,590.5,228.0,5.0,5.0,100.0,14.0,17.0,82.4,4.5,4.5,50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
48b3dd60,23,3.7,40000000,0,0,0,1,1.35,1.35,0.81,0.27,0.27,0.81,2.43,33.3,1.62,14.32,4.86,34.0,4.86,7.84,1.62,0.27,0.0,0.0,0.27,0.27,1.62,0.81,0.0,83.24,90.0,92.5,1716.76,355.14,26.49,28.11,94.2,42.16,44.32,95.1,13.51,15.68,23.3,0.0,0.03,-0.03,0.54,10.27,0.81,0.0,6.76,0.0,0.81,0.0,0.0,0.81,0.0,0.0,,24.3,0.0,0.0,0.0,0.03,0.03,0.03,-0.03,-0.03,,,,,,,,,,,,,,,,,,
5271c8f1,26,0.9,20000000,1,0,0,0,2.22,1.11,0.0,0.0,2.22,2.22,3.33,66.7,1.11,5.56,2.22,40.0,1.11,0.0,4.44,1.11,0.0,0.0,1.11,3.33,5.56,1.11,0.0,81.11,92.22,88.0,1341.11,487.78,41.11,43.33,94.9,35.56,40.0,88.9,4.44,7.78,63.44,0.0,0.11,-0.11,2.22,3.33,5.56,3.33,10.0,0.0,1.11,0.0,0.0,1.17,0.0,0.0,,27.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,
33887998,28,12.0,25000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,24.67,30.92,79.8,684.5,378.92,4.67,4.67,100.0,11.75,12.0,97.9,7.75,13.67,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.0,12.0,1080.0,0.25,0.25,2.75,2.5,90.9,0.75,0.17,0.08,0.75,75.0,0.0,0.0,0.0,0.0,
3cefcaef,25,10.7,50000000,1,0,0,0,1.21,0.65,0.65,0.37,0.19,0.37,1.59,23.5,1.21,10.75,3.46,32.2,4.39,3.46,2.9,1.68,0.09,0.0,1.59,1.12,2.34,1.5,0.19,57.48,64.58,89.0,933.18,237.38,30.19,31.4,96.1,21.4,23.64,90.5,4.3,6.36,6.32,0.0,0.1,-0.1,0.75,2.52,0.56,0.19,1.87,0.09,0.56,0.28,50.0,0.56,0.28,0.17,0.33,17.8,0.0,0.0,0.0,0.03,0.03,0.04,0.07,0.07,,,,,,,,,,,,,,,,,,
d70ce98e,33,6.0,80000000,0,1,0,1,1.0,1.0,0.0,0.33,0.67,0.33,1.0,33.3,0.67,10.33,3.17,30.6,0.17,4.33,5.83,0.17,0.0,0.0,0.17,0.33,1.33,0.0,0.0,67.33,77.83,86.5,1074.0,311.33,37.17,40.83,91.0,23.33,25.5,91.5,5.5,9.0,10.18,0.33,0.45,-0.12,4.0,7.5,5.0,0.67,10.67,0.83,5.33,2.5,46.9,5.33,2.5,0.03,0.07,22.3,1.33,0.67,0.83,1.05,0.42,0.08,-0.22,-0.25,,,,,,,,,,,,,,,,,,
